"https://www.carvana.com/search/2000223890/2016-nissan-sl-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,5,Cayenne Red,Graphite,18 Alloy wheels,235 65 tires,Gas,"36 mo. / 36,000 mi.; 12 mos. 28,900 mi. left","60 mo. / 60,000 mi.; 36 mos. 52,900 mi. left",3.5L V6,260 hp / 240 ft-lbs. torque,"Automatic, Xtronic CVT",2000223890,5N1AZ2MG5GN125825,2016,Nissan Murano,"6,899 miles","28
HWY","21
CITY","$26,200"
"https://www.carvana.com/search/2000222914/2017-nissan-sv-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,8,Cayenne Red,Charcoal,18 Alloy wheels,235 65 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 40 mos. 5,800 mi. left",3.5L V6,284 hp / 259 ft-lbs. torque,"Automatic, Xtronic CVT",2000222914,5N1DR2MM3HC687948,2017,Nissan Pathfinder,"53,994 miles","26
HWY","19
CITY","$18,700"
"https://www.carvana.com/search/2000225642/2017-nissan-s-2017.5-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Nissan Maxima,"38,671 miles","30
HWY","21
CITY","$19,400"
"https://www.carvana.com/search/2000222906/2017-nissan-sv-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Nissan Rogue,"47,605 miles",NA,NA,"$15,900"
"https://www.carvana.com/search/2000227635/2017-ford-s-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,5,White Gold,GRAY,17 Alloy wheels,235 55 tires,Gas,"36 mo. / 36,000 mi.; 9 mos. 6,600 mi. left","60 mo. / 60,000 mi.; 33 mos. 30,600 mi. left",Duratec 2.5L I4,168 hp / 170 ft-lbs. torque,"Auto, 6-Spd w/SelShft",2000227635,1FMCU0F75HUB22732,2017,Ford Escape,"29,107 miles","29
HWY","21
CITY","$14,900"
"https://www.carvana.com/search/2000224439/2015-hyundai-limited-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,6,WHITE,Beige,19 Alloy wheels,235 55 tires,Gas,"60 mo. / 60,000 mi.; 18 mos. 30,000 mi. left","60 mo. / 60,000 mi.; 18 mos. 30,000 mi. left",3.3L V6,290 hp / 252 ft-lbs. torque,"Auto, 6-Spd Shiftronic",2000224439,KM8SNDHF2FU114492,2015,Hyundai Santa Fe,"29,719 miles","24
HWY","18
CITY","$22,800"
"https://www.carvana.com/search/2000225902/2017-hyundai-se-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Pacific Blue,Gray,14 Alloy wheels,175 70 tires,Gas,"60 mo. / 60,000 mi.; 37 mos. 16,700 mi. left","60 mo. / 60,000 mi.; 37 mos. 16,700 mi. left",1.6L I4,137 hp / 123 ft-lbs. torque,"Auto, 6-Spd w/Overdrive",2000225902,KMHCT4AE9HU271080,2017,Hyundai Accent,"43,032 miles","36
HWY","26
CITY","$11,400"
"https://www.carvana.com/search/2000226916/2017-nissan-sl-sport-utility-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",Wagon,5,Gun Metallic,Charcoal,18 Alloy wheels,225 60 tires,Gas,"36 mo. / 36,000 mi.; 20 mos. 1,000 mi. left","60 mo. / 60,000 mi.; 44 mos. 25,000 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000226916,5N1AT2MV7HC882688,2017,Nissan Rogue,"34,769 miles","32
HWY","25
CITY","$20,700"
"https://www.carvana.com/search/2000227145/2016-nissan-sv-sport-utility-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",Wagon,5,Cayenne Red,Almond,17 Alloy wheels,225 65 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 28 mos. 19,500 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000227145,KNMAT2MV1GP677377,2016,Nissan Rogue,"40,264 miles","32
HWY","25
CITY","$16,200"
"https://www.carvana.com/search/2000227143/2017-kia-wagon-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",Wagon,5,Alien II,Black,16 Alloy wheels,205 60 tires,Gas,"60 mo. / 60,000 mi.; 44 mos. 31,700 mi. left","60 mo. / 60,000 mi.; 44 mos. 31,700 mi. left",1.6L I4,130 hp / 118 ft-lbs. torque,"Automatic, 6-Spd",2000227143,KNDJN2A21H7501774,2017,Kia Soul,"28,042 miles","30
HWY","25
CITY","$13,700"
"https://www.carvana.com/search/2000226674/2018-honda-lx-sedan-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Honda Civic,"4,822 miles","40
HWY","31
CITY","$19,800"
"https://www.carvana.com/search/2000226530/2013-porsche-4s-sedan-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,Porsche Panamera,"28,937 miles","24
HWY","16
CITY","$44,100"
"https://www.carvana.com/search/2000225877/2017-nissan-3.5-sl-sedan-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",Sedan,5,SILVER,BLACK,18 Alloy wheels,235 45 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 33 mos. 19,200 mi. left",3.5L V6,270 hp / 251 ft-lbs. torque,"Automatic, Xtronic CVT",2000225877,1N4BL3AP4HC147905,2017,Nissan Altima,"40,588 miles","32
HWY","22
CITY","$16,800"
"https://www.carvana.com/search/2000224595/2017-honda-si-coupe-2d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Honda Civic,"2,064 miles","38
HWY","28
CITY","$24,400"
"https://www.carvana.com/search/2000224444/2018-toyota-se-sedan-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",Sedan,5,Slate Metallic,Black,17 Alloy wheels,215 45 tires,Gas,"36 mo. / 36,000 mi.; 28 mos. 25,700 mi. left","60 mo. / 60,000 mi.; 52 mos. 49,700 mi. left",1.8L I4,132 hp / 128 ft-lbs. torque,"Automatic, CVTi-S",2000224444,2T1BURHE9JC068323,2018,Toyota Corolla,"10,035 miles","35
HWY","28
CITY","$16,900"
"https://www.carvana.com/search/2000224409/2015-hyundai-limited-2.0t-sedan-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",Sedan,5,Phantom Black,Black,18 Alloy wheels,235 45 tires,Gas,"60 mo. / 60,000 mi.; 21 mos. 25,300 mi. left","60 mo. / 60,000 mi.; 21 mos. 25,300 mi. left",Theta II 2.0L Turbo I4,245 hp / 260 ft-lbs. torque,"Auto, 6-Spd w/Shiftronic & Drive Mode Select",2000224409,5NPE34AB7FH257544,2015,Hyundai Sonata,"34,497 miles",NA,NA,"$17,400"
"https://www.carvana.com/search/2000224368/2014-honda-ex-l-sport-utility-4d-?sri=7e1641f6-b9e2-4ba6-82bc-2924b8b346d6
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Honda CR-V,"50,982 miles","31
HWY","23
CITY","$17,500"
